src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.43.203,192.168.43.96,37248,53,17,2022-09-19 11:30:20,4144.906997680664,37636.550129421914,482.5198734541271,241.25993672706355,241.25993672706355,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,192.168.43.96,52297,53,17,2022-09-19 11:30:23,373491.0488128662,406.9709313867868,5.354880676141931,2.6774403380709657,2.6774403380709657,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,45705,53,17,2022-09-19 11:30:24,5104.303359985352,34872.535475734505,391.82624130038766,195.91312065019383,195.91312065019383,1,1,89,89,89.0,89.0,89.0,0.0,89.0,89.0,89.0,0.0,89,89,89.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0,1,1,89,89
192.168.43.203,192.168.43.96,39878,53,17,2022-09-19 11:30:24,3111.3624572753906,57209.663754789275,642.8052107279693,321.40260536398466,321.40260536398466,1,1,89,89,89.0,89.0,89.0,0.0,89.0,89.0,89.0,0.0,89,89,89.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0,1,1,89,89
192.168.43.203,224.0.0.251,5353,5353,17,2022-09-19 11:30:25,0.0,0,0,0,0,1,0,183,0,183.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,183,183,183.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,183.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0,1,0,183,0
192.168.43.203,192.168.43.96,43919,53,17,2022-09-19 11:30:28,72861.1946105957,2086.1584937271355,27.449453864830726,13.724726932415363,13.724726932415363,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,48899,53,17,2022-09-19 11:30:29,56308.746337890625,3960.308380191044,35.518460808888285,17.759230404444143,17.759230404444143,1,1,72,151,72.0,72.0,72.0,0.0,151.0,151.0,151.0,0.0,151,72,111.5,39.5,1560.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,151.0,0,1,1,72,151
192.168.43.203,192.168.43.96,41565,53,17,2022-09-19 11:30:29,1657.9627990722656,131486.66551624963,1206.2996836353177,603.1498418176589,603.1498418176589,1,1,109,109,109.0,109.0,109.0,0.0,109.0,109.0,109.0,0.0,109,109,109.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,109.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,0,1,1,109,109
192.168.43.203,192.168.43.96,35551,53,17,2022-09-19 11:30:31,367055.17768859863,577.5698393222395,5.448772069077732,2.724386034538866,2.724386034538866,1,1,82,130,82.0,82.0,82.0,0.0,130.0,130.0,130.0,0.0,130,82,106.0,24.0,576.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,106.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,130.0,0,1,1,82,130
192.168.43.203,192.168.43.96,37773,53,17,2022-09-19 11:30:33,4088.878631591797,37174.006297376094,489.1316618075802,244.5658309037901,244.5658309037901,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,35007,53,17,2022-09-19 11:30:34,2560.853958129883,60917.17940601434,780.9894795642864,390.4947397821432,390.4947397821432,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,192.168.43.96,40066,53,17,2022-09-19 11:30:34,1868.7248229980469,83479.38555754018,1070.2485327889767,535.1242663944884,535.1242663944884,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,192.168.43.96,55191,53,17,2022-09-19 11:30:35,3081.3217163085938,47382.26431445373,649.0721138966264,324.5360569483132,324.5360569483132,1,1,73,73,73.0,73.0,73.0,0.0,73.0,73.0,73.0,0.0,73,73,73.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,73.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0,1,1,73,73
192.168.43.203,35.241.24.90,50216,443,6,2022-09-19 11:30:35,62243.22319030762,4434.2176682614045,48.19801813327613,32.13201208885076,16.06600604442538,2,1,171,105,105.0,66.0,85.5,19.5,105.0,105.0,105.0,0.0,105,66,92.0,18.384776310850235,338.0,40,20,20,1,31121.61159515381,62177.89649963379,65.32669067382812,31056.28490447998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,92.0,501,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,105.0,0,2,1,171,105
192.168.43.203,34.107.204.85,55064,443,17,2022-09-19 11:30:35,325102.3292541504,16201.052794926289,24.607636673516293,9.22786375256861,15.379772920947683,3,5,1715,3552,1399.0,73.0,571.6666666666666,589.1153442993052,1399.0,70.0,710.4,585.4808621979031,1399,70,658.375,590.6773521771424,348899.734375,24,40,8,3,46443.18989345006,135315.1798248291,701.1890411376953,49150.87347683551,308306.2171936035,227936.0294342041,80370.18775939941,154153.10859680176,73782.92083740234,189787.1494293213,90481.75811767578,7806.7779541015625,47446.78735733032,35445.216790829356,0,0,0,0,1,0,0,0,0,0,0,1.6666666666666667,658.375,0,0,133176.08833312988,71161.03172302246,102168.56002807617,31007.52830505371,135315.1798248291,16094.92301940918,73711.07737223308,48753.08677900936,0.0,0.0,0.0,0.0,0.0,0.0,571.6666666666666,710.4,0,3,5,1715,3552
192.168.43.203,34.107.204.85,57170,443,6,2022-09-19 11:30:34,1705354.6905517578,1329.34222573166,8.795824166729114,4.691106222255527,4.104717944473586,8,7,1556,711,1016.0,66.0,194.5,310.9348806422335,139.0,66.0,101.57142857142857,26.628969954099365,1016,66,151.13333333333333,232.47189555346736,54043.18222222224,160,140,20,3,121711.71392713275,954759.8361968994,-540.9717559814453,255002.41613919198,1502900.6004333496,954759.8361968994,34.09385681152344,214700.0857761928,342882.17392445996,1638112.7834320068,1042485.7139587402,0.2384185791015625,273018.7972386678,372906.0816488757,0,0,0,0,1,0,0,0,0,0,0,0.875,151.13333333333333,501,285,867157.4592590332,67118.40629577637,441334.0886433919,328646.8587839775,954636.3353729248,67241.90711975098,381614.089012146,341281.21471179236,0.0,0.0,210.0,4.0,0.0,146800640.0,194.5,101.57142857142857,0,8,7,1556,711
192.168.43.203,192.168.43.96,54957,53,17,2022-09-19 11:30:38,70006.8473815918,2171.2161836324626,28.56863399516398,14.28431699758199,14.28431699758199,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,38732,53,17,2022-09-19 11:30:44,92908.85925292969,2400.2016792921518,21.5264724600193,10.76323623000965,10.76323623000965,1,1,72,151,72.0,72.0,72.0,0.0,151.0,151.0,151.0,0.0,151,72,111.5,39.5,1560.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,151.0,0,1,1,72,151
192.168.43.203,192.168.43.96,46378,53,17,2022-09-19 11:30:44,110589.98107910156,2513.7901036546455,18.084820889601765,9.042410444800883,9.042410444800883,1,1,72,206,72.0,72.0,72.0,0.0,206.0,206.0,206.0,0.0,206,72,139.0,67.0,4489.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,206.0,0,1,1,72,206
192.168.43.203,192.168.43.96,50059,53,17,2022-09-19 11:30:44,2680.7785034179688,81319.66133048738,746.0519388118107,373.02596940590536,373.02596940590536,1,1,109,109,109.0,109.0,109.0,0.0,109.0,109.0,109.0,0.0,109,109,109.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,109.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,0,1,1,109,109
192.168.43.203,192.168.43.96,32940,53,17,2022-09-19 11:30:44,53340.67344665527,5174.287877636584,37.494839693018726,18.747419846509363,18.747419846509363,1,1,74,202,74.0,74.0,74.0,0.0,202.0,202.0,202.0,0.0,202,74,138.0,64.0,4096.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,138.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,202.0,0,1,1,74,202
192.168.43.203,192.168.43.96,42326,53,17,2022-09-19 11:30:44,42138.33808898926,5505.675129143775,47.462716630549785,23.731358315274893,23.731358315274893,1,1,74,158,74.0,74.0,74.0,0.0,158.0,158.0,158.0,0.0,158,74,116.0,42.0,1764.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,158.0,0,1,1,74,158
192.168.43.203,192.168.43.96,54661,53,17,2022-09-19 11:30:47,2314.329147338867,67406.1423714845,864.1813124549294,432.0906562274647,432.0906562274647,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,192.168.43.96,34980,53,17,2022-09-19 11:30:47,3422.7371215820312,45577.55809417665,584.3276678740597,292.16383393702984,292.16383393702984,1,1,78,78,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,78,78,78.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0,1,1,78,78
192.168.43.203,35.186.194.58,38120,443,17,2022-09-19 11:29:53,94908746.95777893,653.459264693377,1.6331476809924932,0.937742861989238,0.6954048190032551,89,66,52615,9404,1399.0,73.0,591.1797752808989,599.9010135912547,1399.0,70.0,142.4848484848485,232.1633595725375,1399,70,400.1225806451613,528.0302207319611,278815.9140062435,712,528,8,89,616290.5646609021,14492804.288864136,0.0,2075770.258145114,94908746.95777893,14492804.288864136,34.09385681152344,1078508.4881565787,2676027.385236434,85381782.53173828,14633404.25491333,0.0,1313565.8851036658,2907013.8568691113,0,0,0,0,1,0,0,0,0,0,0,0.7415730337078652,400.1225806451613,0,0,14492764.234542847,3699.064254760742,1736802.9952049255,3188716.9206574815,14492300.748825073,5849.8382568359375,1220567.1166118823,2805779.5267552864,9746.5,8.0,142.0,5.0,59401.02286544609,1880.396568762096,591.1797752808989,142.4848484848485,0,89,66,52615,9404
192.168.43.203,192.168.43.96,49868,53,17,2022-09-19 11:30:48,5201.816558837891,29220.56137134476,384.48107067558897,192.24053533779448,192.24053533779448,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,35.186.228.49,55868,443,6,2022-09-19 11:30:02,98310264.58740234,119.19406431443544,1.1799378273147731,0.5899689136573866,0.5899689136573866,58,58,6063,5655,138.0,66.0,104.53448275862068,31.64033627989556,149.0,66.0,97.5,36.885306858815284,149,66,101.01724137931035,34.542573122268315,1193.1893579072532,1160,1160,20,37,854870.6738845162,13083059.310913086,-61.98883056640625,3077130.1248053093,98310264.58740234,13145827.531814575,8.106231689453125,1724741.4839895149,4218609.346538781,98106654.88243103,13157345.056533813,0.0,1721169.3839022988,4236983.51991469,0,0,0,0,1,0,0,0,0,0,0,1.0,101.01724137931035,501,272,13081407.070159912,16046.04721069336,3199106.6455841064,5356509.226809548,13040877.342224121,6451.845169067383,2187497.090209614,4650341.2848105235,0.0,0.0,0.0,0.0,0.0,0.0,104.53448275862068,97.5,0,58,58,6063,5655
192.168.43.203,35.186.228.49,55854,443,6,2022-09-19 11:30:06,93977910.9954834,915.6087753869676,2.9900643355809957,1.4152261801860229,1.5748381553949726,133,148,41281,44766,1442.0,66.0,310.38345864661653,383.04809807734244,1442.0,66.0,302.47297297297297,451.4719386979682,1442,66,306.2170818505338,420.49497929055735,176816.02760856628,2660,2960,20,82,335623.68835721695,13041050.19569397,-291.3475036621094,1996144.7797988742,93977910.9954834,13115940.570831299,3.814697265625,711953.8711779045,2877450.007009642,80868796.34857178,13104874.849319458,0.0,550127.8663168148,2535246.791290094,0,0,0,0,1,0,0,0,0,0,0,1.112781954887218,306.2170818505338,501,1045,13007326.364517212,364.3035888671875,1666282.5445334117,4192748.448360132,12966159.82055664,5461.454391479492,1550364.7287686665,4063503.7756421696,3559.4444444444443,7.777777777777778,2692.153846153846,5.846153846153846,43624.8894528144,72358.93275390552,310.38345864661653,302.47297297297297,0,133,148,41281,44766
192.168.43.203,34.120.195.249,38768,443,6,2022-09-19 11:30:51,160362.48207092285,2450.697912159962,31.179362750126746,18.707617650076045,12.471745100050699,3,2,261,132,105.0,66.0,87.0,16.06237840420901,66.0,66.0,66.0,0.0,105,66,78.6,16.144348856488453,260.64,60,40,20,2,40090.62051773071,159743.7858581543,0.2384185791015625,69082.15084677051,160362.48207092285,159791.2311553955,571.2509155273438,80181.24103546143,79609.99011993408,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,78.6,501,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,66.0,0,3,2,261,132
192.168.43.203,35.186.194.58,47948,443,6,2022-09-19 11:30:52,92948.67515563965,3679.449969860589,43.03450257146888,21.51725128573444,21.51725128573444,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,30982.89171854655,92619.41909790039,27.894973754882812,43583.74946749257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,501,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171
192.168.43.203,142.250.181.3,41716,443,6,2022-09-19 11:30:52,87682.24716186523,6740.2469613830535,91.23853754833236,45.61926877416618,45.61926877416618,4,4,327,264,105.0,66.0,81.75,16.618889854620253,66.0,66.0,66.0,0.0,105,66,73.875,14.146002085395011,200.109375,80,80,20,2,12526.03530883789,85522.65167236328,0.0,29804.226940878765,86861.84883117676,85600.37612915039,15.974044799804688,28953.949610392254,40058.21730683098,898.1227874755859,897.8843688964844,0.0,299.374262491862,423.21056604028604,0,0,0,0,1,0,0,0,0,0,0,1.0,73.875,501,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.75,66.0,0,4,4,327,264
192.168.43.203,216.58.208.228,43532,443,6,2022-09-19 11:30:52,87647.1996307373,4483.885413974795,57.04688821850883,34.2281329311053,22.818755287403533,3,2,261,132,105.0,66.0,87.0,16.06237840420901,66.0,66.0,66.0,0.0,105,66,78.6,16.144348856488453,260.64,60,40,20,2,21911.799907684326,87275.26664733887,0.2384185791015625,37737.77174262298,87647.1996307373,87351.08375549316,296.1158752441406,43823.59981536865,43527.48394012451,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,78.6,501,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,66.0,0,3,2,261,132
192.168.43.203,172.217.19.174,60112,443,6,2022-09-19 11:30:52,87572.81303405762,5241.352699512941,68.51441437271819,45.67627624847879,22.838138124239396,4,2,327,132,105.0,66.0,81.75,16.618889854620253,66.0,66.0,66.0,0.0,105,66,76.5,15.46770829825802,239.25,80,40,20,2,17514.562606811523,85801.36299133301,19.788742065429688,34145.39065496094,87572.81303405762,86743.59321594238,19.788742065429688,29190.937678019207,40697.149804820765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,76.5,501,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.75,66.0,0,4,2,327,132
192.168.43.203,192.168.43.96,33492,53,17,2022-09-19 11:30:53,5392.789840698242,28185.782218488883,370.86555550643266,185.43277775321633,185.43277775321633,1,1,76,76,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,76,76,76.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0,1,1,76,76
192.168.43.203,192.168.43.96,36832,53,17,2022-09-19 11:30:58,61263.322830200195,3819.5773456259217,32.64596021902497,16.322980109512486,16.322980109512486,1,1,109,125,109.0,109.0,109.0,0.0,125.0,125.0,125.0,0.0,125,109,117.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,117.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,125.0,0,1,1,109,125
192.168.43.203,192.168.43.96,54863,53,17,2022-09-19 11:30:58,2306.222915649414,94526.85537061925,867.2188566111857,433.60942830559287,433.60942830559287,1,1,109,109,109.0,109.0,109.0,0.0,109.0,109.0,109.0,0.0,109,109,109.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,109.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,0,1,1,109,109
34.237.73.95,192.168.43.203,443,39456,6,2022-09-19 11:30:58,252415.89546203613,3474.4246133734578,15.846862546743251,7.923431273371626,7.923431273371626,2,2,457,420,391.0,66.0,228.5,162.5,354.0,66.0,210.0,144.0,391,66,219.25,153.80730639342204,23656.6875,40,40,20,1,84138.63182067871,252311.22970581055,36.95487976074219,118915.98503722006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,219.25,181,499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.5,210.0,0,2,2,457,420
192.168.43.203,40.76.174.66,38616,443,6,2022-09-19 11:29:59,102640275.47836304,248.05077618256263,0.7794211349020035,0.45790991675492704,0.32151121814707645,47,33,22451,3009,1442.0,54.0,477.6808510638298,576.5273556050726,173.0,54.0,91.18181818181819,33.71669359526888,1442,54,318.25,481.60781503210677,231946.0875,940,660,20,27,1299234.5864259745,22103729.009628296,-141.38221740722656,4206077.0173353795,102640275.47836304,22103729.009628296,4.5299530029296875,2231310.336486153,5320059.851023678,88227515.69747925,22402789.59274292,0.0,2757109.8655462265,5978538.508835723,0,0,0,0,1,0,0,0,0,0,0,0.7021276595744681,318.25,501,2049,22103675.603866577,3435.1348876953125,5529421.254992485,7254261.799202652,22103663.682937622,7445.812225341797,6035141.762565164,7323369.6706700735,11572.0,11.0,394.0,7.0,41471.30923311827,1474.9207461017443,477.6808510638298,91.18181818181819,0,47,33,22451,3009
192.168.43.203,172.217.19.16,41798,443,17,2022-09-19 11:30:07,94367364.88342285,16714.104520651632,16.806657703744005,4.779194592930987,12.027463110813017,451,1135,39156,1538110,1399.0,71.0,86.82039911308205,90.47688943477183,1399.0,70.0,1355.1629955947137,205.71991747434657,1399,70,994.4930643127365,599.9869115973181,359984.294088088,3608,9080,8,451,59537.758210480024,13003545.045852661,-6.198883056640625,834255.7096519483,94364721.53663635,13004395.246505737,58.88938903808594,209699.38119252524,1555688.750948507,94244167.32788086,13078893.661499023,0.0,83107.73132970094,993931.2446101233,0,0,0,0,1,0,0,0,0,0,0,2.516629711751663,994.4930643127365,0,0,12982533.45489502,58.88938903808594,955074.6480623881,3255331.405885783,13002898.454666138,5212.545394897461,848977.2787800542,3087574.751949145,0.0,0.0,8789.528301886792,6.622641509433962,0.0,2013889.3094072416,86.82039911308205,1355.1629955947137,0,451,1135,39156,1538110
