src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.18.35,192.168.18.1,54673,53,17,2022-09-18 18:12:02,51381.34956359863,3736.764441392239,38.924629597835825,19.462314798917912,19.462314798917912,1,1,88,104,88.0,88.0,88.0,0.0,104.0,104.0,104.0,0.0,104,88,96.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,96.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,104.0,0,1,1,88,104
192.168.18.35,192.168.18.1,40780,53,17,2022-09-18 18:12:02,51470.75653076172,4332.557262233422,38.85701580478405,19.428507902392024,19.428507902392024,1,1,88,135,88.0,88.0,88.0,0.0,135.0,135.0,135.0,0.0,135,88,111.5,23.5,552.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,135.0,0,1,1,88,135
192.168.18.35,192.168.18.1,59361,53,17,2022-09-18 18:12:02,25694.13185119629,7783.878480824727,77.83878480824727,38.919392404123634,38.919392404123634,1,1,84,116,84.0,84.0,84.0,0.0,116.0,116.0,116.0,0.0,116,84,100.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,116.0,0,1,1,84,116
192.168.18.35,192.168.18.1,48776,53,17,2022-09-18 18:12:02,36102.294921875,6204.591715976331,55.39814032121724,27.69907016060862,27.69907016060862,1,1,84,140,84.0,84.0,84.0,0.0,140.0,140.0,140.0,0.0,140,84,112.0,28.0,784.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,140.0,0,1,1,84,140
192.168.18.35,192.168.18.1,59279,53,17,2022-09-18 18:12:02,39857.14912414551,4516.128322157286,50.1792035795254,25.0896017897627,25.0896017897627,1,1,82,98,82.0,82.0,82.0,0.0,98.0,98.0,98.0,0.0,98,82,90.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,98.0,0,1,1,82,98
192.168.18.35,192.168.18.1,37345,53,17,2022-09-18 18:12:02,39728.641510009766,5940.2987625574615,50.34151493692764,25.17075746846382,25.17075746846382,1,1,82,154,82.0,82.0,82.0,0.0,154.0,154.0,154.0,0.0,154,82,118.0,36.0,1296.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,118.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,154.0,0,1,1,82,154
192.168.18.35,192.168.18.1,42334,53,17,2022-09-18 18:12:02,19616.127014160156,14732.77573046818,101.95692547036803,50.97846273518402,50.97846273518402,1,1,94,195,94.0,94.0,94.0,0.0,195.0,195.0,195.0,0.0,195,94,144.5,50.5,2550.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,144.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,195.0,0,1,1,94,195
192.168.18.35,192.168.18.1,41906,53,17,2022-09-18 18:12:02,22476.4347076416,14993.481145184729,88.98208394768386,44.49104197384193,44.49104197384193,1,1,94,243,94.0,94.0,94.0,0.0,243.0,243.0,243.0,0.0,243,94,168.5,74.5,5550.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,168.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,243.0,0,1,1,94,243
192.168.18.35,172.253.120.157,34072,443,6,2022-09-18 18:12:02,478701.8299102783,7263.394001756133,33.423728509662965,18.800847286685418,14.622881222977547,9,7,2134,1343,1307.0,66.0,237.11111111111111,382.3359326980643,834.0,66.0,191.85714285714286,263.3424867090809,1307,66,217.3125,336.2602635515383,113070.96484375,180,140,20,4,31913.455327351887,158700.46615600586,0.2384185791015625,62335.338380774294,322765.1119232178,158759.59396362305,32.66334533691406,40345.63899040222,67366.8422393249,320001.36375427246,160935.640335083,0.2384185791015625,53333.560625712074,75258.50350802207,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,217.3125,64240,276,155603.88565063477,153327.94189453125,154465.913772583,1137.9718780517578,158700.46615600586,151950.12092590332,154956.18184407553,2804.819722752351,0.0,0.0,0.0,0.0,0.0,0.0,237.11111111111111,191.85714285714286,0,9,7,2134,1343
192.168.18.35,192.168.18.1,41818,53,17,2022-09-18 18:12:02,21331.071853637695,9000.95416289441,93.75993919681677,46.87996959840839,46.87996959840839,1,1,88,104,88.0,88.0,88.0,0.0,104.0,104.0,104.0,0.0,104,88,96.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,96.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,104.0,0,1,1,88,104
